payment_id,customer_id,amount,payment_method,failure_reason,previous_payments,previous_failures,days_since_last_payment,subscription,hour,is_weekend,recovered
PAY07391,CUST1349,48495,card,insufficient_balance,3,1,71,1,0,1,1
PAY07392,CUST2128,48668,card,expired_card,14,4,88,0,13,1,1
PAY07393,CUST0276,27861,netbanking,bank_decline,15,0,86,1,13,1,0
PAY07394,CUST2240,35159,netbanking,network_timeout,23,6,70,0,0,0,1
PAY07395,CUST2281,24195,upi,authentication_failed,16,5,59,1,1,0,1
PAY07396,CUST1382,19003,card,authentication_failed,11,0,51,1,2,0,1
PAY07397,CUST2226,36348,card,network_timeout,12,7,68,1,6,1,1
PAY07398,CUST2095,3745,netbanking,network_timeout,22,4,78,1,13,1,0
PAY07399,CUST1534,30117,card,authentication_failed,30,6,73,1,9,0,0
PAY07400,CUST0576,12683,card,insufficient_balance,24,4,23,1,17,0,1
PAY07401,CUST2511,42966,wallet,technical_error,19,5,59,0,7,1,1
PAY07402,CUST1901,1535,card,network_timeout,13,8,37,1,2,0,0
PAY07403,CUST0690,48094,netbanking,authentication_failed,30,0,22,0,16,1,1
PAY07404,CUST2196,40349,upi,network_timeout,6,8,14,1,23,1,1
PAY07405,CUST1608,3464,netbanking,network_timeout,18,6,89,0,23,1,1
PAY07406,CUST0591,37013,upi,insufficient_balance,11,5,25,1,13,0,1
PAY07407,CUST0487,463,netbanking,insufficient_balance,5,7,16,1,4,0,0
PAY07408,CUST1772,26111,wallet,expired_card,8,0,46,1,6,0,0
PAY07409,CUST0986,30037,netbanking,authentication_failed,7,7,32,1,22,0,0
PAY07410,CUST2076,46189,upi,network_timeout,22,6,71,0,18,1,1
PAY07411,CUST2115,8162,wallet,network_timeout,8,6,62,0,18,1,1
PAY07412,CUST0556,29325,card,technical_error,29,1,54,0,14,0,1
PAY07413,CUST0147,17755,wallet,insufficient_balance,0,2,88,0,6,1,1
PAY07414,CUST2305,32095,card,technical_error,30,7,60,0,2,1,0
PAY07415,CUST2735,11122,netbanking,authentication_failed,5,4,36,0,2,0,1
PAY07416,CUST0518,40773,upi,insufficient_balance,3,0,27,1,15,1,1
PAY07417,CUST0145,2428,upi,authentication_failed,10,4,18,1,0,0,1
PAY07418,CUST0442,45439,card,technical_error,1,3,35,0,0,1,1
PAY07419,CUST0429,19876,upi,network_timeout,29,5,39,1,0,0,1
PAY07420,CUST2024,41842,netbanking,authentication_failed,28,8,90,1,16,1,0
PAY07421,CUST2271,6444,wallet,expired_card,16,8,87,1,13,1,0
PAY07422,CUST1058,35932,upi,insufficient_balance,6,2,68,1,8,0,1
PAY07423,CUST1371,645,netbanking,bank_decline,8,7,11,1,9,0,0
PAY07424,CUST1585,23812,netbanking,network_timeout,30,6,55,0,4,1,1
PAY07425,CUST1413,1770,card,network_timeout,13,0,12,0,20,1,1
PAY07426,CUST2883,7616,card,network_timeout,22,6,6,1,12,0,1
PAY07427,CUST0415,1605,wallet,technical_error,20,2,52,0,2,1,1
PAY07428,CUST2298,17876,wallet,insufficient_balance,23,0,20,0,12,0,1
PAY07429,CUST0285,20547,card,network_timeout,29,2,35,1,6,0,1
PAY07430,CUST2397,23515,netbanking,network_timeout,21,5,55,1,9,0,1
PAY07431,CUST2348,25909,card,authentication_failed,29,7,22,1,14,0,1
PAY07432,CUST2016,44333,upi,network_timeout,16,8,72,1,1,1,1
PAY07433,CUST0195,20330,netbanking,bank_decline,4,0,26,1,9,1,1
PAY07434,CUST2997,23289,wallet,network_timeout,18,1,85,1,21,1,1
PAY07435,CUST0820,18553,upi,authentication_failed,2,4,18,0,3,1,0
PAY07436,CUST0102,30479,card,insufficient_balance,30,6,84,1,9,0,0
PAY07437,CUST2429,755,wallet,network_timeout,6,8,28,1,5,1,1
PAY07438,CUST0470,49035,upi,authentication_failed,8,2,38,1,1,1,1
PAY07439,CUST2734,19585,upi,insufficient_balance,26,2,40,1,3,1,1
PAY07440,CUST2967,19156,card,network_timeout,8,8,90,1,5,1,1
PAY07441,CUST0481,17538,upi,authentication_failed,8,5,54,1,13,1,0
PAY07442,CUST0894,39652,wallet,network_timeout,26,8,5,0,4,0,1
PAY07443,CUST1580,13688,upi,expired_card,29,7,45,1,19,1,0
PAY07444,CUST2448,30743,netbanking,bank_decline,14,5,53,1,12,1,0
PAY07445,CUST2032,24815,wallet,bank_decline,25,4,73,0,7,1,0
PAY07446,CUST2878,33550,card,bank_decline,29,4,1,0,5,1,1
PAY07447,CUST0581,10677,card,bank_decline,22,4,45,0,22,0,1
PAY07448,CUST2784,18692,netbanking,authentication_failed,20,2,15,1,12,0,1
PAY07449,CUST0055,1169,netbanking,technical_error,16,3,40,0,1,1,1
PAY07450,CUST2058,6669,upi,bank_decline,11,1,37,1,18,0,1
PAY07451,CUST1322,39118,card,technical_error,29,3,61,1,11,0,1
PAY07452,CUST2538,30068,card,network_timeout,10,7,68,0,8,0,1
PAY07453,CUST0070,35681,card,bank_decline,11,0,75,1,1,0,1
PAY07454,CUST1325,17951,netbanking,network_timeout,6,6,35,0,4,1,0
PAY07455,CUST0718,47813,upi,authentication_failed,26,0,85,1,18,1,0
PAY07456,CUST0011,12630,card,insufficient_balance,25,1,46,1,18,1,0
PAY07457,CUST2354,40353,netbanking,technical_error,24,2,34,0,19,1,1
PAY07458,CUST0456,28501,wallet,expired_card,10,3,48,0,3,0,1
PAY07459,CUST0448,42429,wallet,network_timeout,6,2,70,0,21,0,1
PAY07460,CUST0620,45573,netbanking,insufficient_balance,17,3,50,0,9,1,1
PAY07461,CUST2849,46548,card,bank_decline,18,2,9,1,10,0,1
PAY07462,CUST1277,35844,card,network_timeout,3,4,52,1,5,1,1
PAY07463,CUST0474,7847,wallet,insufficient_balance,15,0,22,0,11,0,0
PAY07464,CUST2233,16970,netbanking,network_timeout,27,3,46,1,20,1,1
PAY07465,CUST1890,14757,card,insufficient_balance,21,1,19,0,6,0,1
PAY07466,CUST2960,12201,netbanking,insufficient_balance,8,6,48,1,4,0,1
PAY07467,CUST0825,45612,wallet,insufficient_balance,2,5,29,1,8,0,0
PAY07468,CUST1573,244,card,expired_card,13,1,89,0,0,1,1
PAY07469,CUST2944,36355,netbanking,technical_error,17,4,32,1,11,0,1
PAY07470,CUST2536,13213,wallet,network_timeout,0,7,37,0,6,0,0
PAY07471,CUST1514,15538,upi,authentication_failed,7,6,79,1,2,1,1
PAY07472,CUST1435,7378,card,authentication_failed,0,7,84,1,12,1,0
PAY07473,CUST2193,9403,netbanking,expired_card,8,8,30,1,17,1,1
PAY07474,CUST0362,9333,upi,authentication_failed,10,8,62,0,10,0,0
PAY07475,CUST1964,13582,card,authentication_failed,23,0,61,0,18,1,1
PAY07476,CUST2797,44194,netbanking,bank_decline,25,3,49,1,12,1,1
PAY07477,CUST0794,6510,upi,technical_error,23,6,22,1,7,0,1
PAY07478,CUST2232,37937,wallet,expired_card,9,7,2,0,21,0,0
PAY07479,CUST0744,5572,netbanking,insufficient_balance,27,5,77,0,19,0,0
PAY07480,CUST2335,17111,upi,bank_decline,5,8,19,0,11,1,0
PAY07481,CUST1508,48803,wallet,network_timeout,9,0,22,1,9,1,1
PAY07482,CUST1886,30560,card,bank_decline,8,8,10,0,7,1,0
PAY07483,CUST2047,34343,upi,technical_error,27,2,34,1,4,0,1
PAY07484,CUST1332,3010,wallet,technical_error,16,4,27,0,18,0,1
PAY07485,CUST2730,40840,wallet,network_timeout,12,2,54,0,17,0,1
PAY07486,CUST0943,40744,card,technical_error,4,4,60,1,8,1,1
PAY07487,CUST1051,23686,wallet,authentication_failed,21,0,24,0,20,1,1
PAY07488,CUST2066,25366,netbanking,technical_error,5,7,76,1,16,0,0
PAY07489,CUST2586,11672,wallet,expired_card,10,4,66,0,14,1,0
PAY07490,CUST0512,37190,netbanking,technical_error,2,1,79,1,3,0,1
PAY07491,CUST1636,19596,netbanking,authentication_failed,14,7,20,0,3,1,0
PAY07492,CUST1272,2942,card,expired_card,14,0,71,0,6,0,1
PAY07493,CUST2802,38866,wallet,network_timeout,15,2,45,0,21,1,1
PAY07494,CUST2817,17294,upi,bank_decline,3,8,3,1,11,1,0
PAY07495,CUST2507,6097,upi,technical_error,27,5,14,0,3,1,0
PAY07496,CUST1253,49368,netbanking,bank_decline,29,5,54,0,12,1,0
PAY07497,CUST0509,33110,upi,bank_decline,0,4,58,0,22,0,0
PAY07498,CUST0790,29797,card,authentication_failed,22,2,46,0,12,0,0
PAY07499,CUST0455,48119,upi,network_timeout,29,3,47,0,7,1,1
PAY07500,CUST2537,43399,netbanking,network_timeout,19,6,81,0,22,1,0
PAY07501,CUST1534,9919,netbanking,network_timeout,11,5,64,1,5,0,1
PAY07502,CUST1488,39116,card,technical_error,21,8,66,1,11,0,0
PAY07503,CUST0695,39439,upi,technical_error,14,7,4,0,11,1,1
PAY07504,CUST1455,36820,netbanking,expired_card,26,4,17,0,1,1,1
PAY07505,CUST1206,47856,wallet,insufficient_balance,26,1,23,1,14,0,1
PAY07506,CUST1018,42826,netbanking,authentication_failed,27,3,58,0,20,1,0
PAY07507,CUST0883,9676,upi,network_timeout,0,1,56,0,19,1,1
PAY07508,CUST1459,31360,wallet,insufficient_balance,4,5,83,0,12,1,1
PAY07509,CUST0518,4724,netbanking,authentication_failed,13,7,34,1,6,1,0
PAY07510,CUST1158,32303,card,insufficient_balance,20,0,27,1,12,0,0
PAY07511,CUST2116,28114,card,insufficient_balance,12,8,58,0,21,1,0
PAY07512,CUST1367,33041,netbanking,network_timeout,10,3,8,1,10,1,0
PAY07513,CUST0748,12315,wallet,bank_decline,23,1,57,0,14,1,1
PAY07514,CUST1710,3897,card,insufficient_balance,28,4,11,0,11,0,1
PAY07515,CUST2164,29654,card,insufficient_balance,11,1,61,0,18,1,1
PAY07516,CUST2751,49203,wallet,expired_card,10,0,2,1,1,1,0
PAY07517,CUST1096,43418,netbanking,network_timeout,25,7,84,0,20,0,1
PAY07518,CUST2788,21094,upi,expired_card,30,6,13,0,10,1,0
PAY07519,CUST2564,22014,upi,expired_card,20,0,17,1,17,0,0
PAY07520,CUST0221,7541,netbanking,technical_error,2,1,29,0,16,0,1
PAY07521,CUST2436,23086,upi,network_timeout,2,6,81,1,20,0,1
PAY07522,CUST1444,8450,upi,insufficient_balance,8,5,7,1,0,1,1
PAY07523,CUST0308,48711,upi,bank_decline,27,6,49,1,0,0,0
PAY07524,CUST1574,753,wallet,network_timeout,29,5,7,1,9,0,1
PAY07525,CUST1454,6358,card,technical_error,7,2,70,1,0,0,1
PAY07526,CUST2701,19362,netbanking,network_timeout,14,0,34,0,16,0,1
PAY07527,CUST1316,14853,card,bank_decline,6,2,37,1,3,1,1
PAY07528,CUST2743,23581,upi,insufficient_balance,9,1,8,0,8,0,1
PAY07529,CUST1203,36289,card,insufficient_balance,13,8,72,0,12,1,0
PAY07530,CUST2210,45689,upi,expired_card,30,2,60,0,17,0,1
PAY07531,CUST2975,42699,wallet,technical_error,17,5,52,0,22,1,1
PAY07532,CUST2502,17688,netbanking,bank_decline,16,4,56,0,19,0,0
PAY07533,CUST0331,40700,netbanking,bank_decline,18,6,42,0,5,0,0
PAY07534,CUST2435,49081,netbanking,expired_card,26,4,78,0,0,1,1
PAY07535,CUST2672,45637,netbanking,expired_card,14,8,33,1,19,0,1
PAY07536,CUST0691,49272,upi,network_timeout,15,7,14,1,20,1,0
PAY07537,CUST1352,45151,card,authentication_failed,21,2,71,1,0,0,1
PAY07538,CUST0313,33369,upi,bank_decline,13,1,4,0,17,0,1
PAY07539,CUST2848,42565,upi,bank_decline,16,0,14,0,1,1,1
PAY07540,CUST1881,314,netbanking,expired_card,22,4,32,1,7,0,1
PAY07541,CUST1430,26703,wallet,insufficient_balance,2,1,72,1,2,0,1
PAY07542,CUST0032,37341,netbanking,expired_card,23,2,51,1,16,0,1
PAY07543,CUST0291,26746,netbanking,expired_card,2,4,55,0,21,0,0
PAY07544,CUST0001,550,wallet,authentication_failed,13,4,13,1,7,1,0
PAY07545,CUST1824,10950,upi,insufficient_balance,16,5,41,1,18,0,1
PAY07546,CUST0321,49605,netbanking,technical_error,7,5,36,0,23,0,1
PAY07547,CUST2954,32360,upi,insufficient_balance,14,6,9,0,7,1,0
PAY07548,CUST1932,29676,upi,network_timeout,3,0,21,1,22,0,1
PAY07549,CUST1863,43308,netbanking,technical_error,7,3,42,1,3,1,0
PAY07550,CUST2733,4558,netbanking,technical_error,8,0,85,0,15,1,1
PAY07551,CUST1768,31097,upi,insufficient_balance,18,7,79,0,3,0,0
PAY07552,CUST0395,49681,card,bank_decline,12,0,41,1,10,1,1
PAY07553,CUST0185,16598,upi,expired_card,7,7,59,1,18,1,1
PAY07554,CUST1960,46975,upi,insufficient_balance,26,5,34,1,12,0,1
PAY07555,CUST1991,596,upi,technical_error,20,7,27,1,4,0,1
PAY07556,CUST2253,1964,netbanking,bank_decline,3,2,14,1,23,1,1
PAY07557,CUST0737,39618,wallet,authentication_failed,28,6,66,0,15,0,0
PAY07558,CUST1086,11182,card,authentication_failed,25,4,21,1,17,1,1
PAY07559,CUST2811,19186,netbanking,bank_decline,26,0,80,1,16,1,1
PAY07560,CUST2075,39774,upi,insufficient_balance,2,1,85,0,6,0,0
PAY07561,CUST1139,19586,upi,network_timeout,15,5,26,1,22,1,1
PAY07562,CUST1706,16599,netbanking,authentication_failed,0,4,39,1,5,1,0
PAY07563,CUST0102,20365,netbanking,network_timeout,12,3,11,1,23,1,1
PAY07564,CUST1179,6340,wallet,network_timeout,1,0,28,0,14,0,1
PAY07565,CUST1054,28980,netbanking,insufficient_balance,3,2,5,1,21,1,1
PAY07566,CUST0088,24669,card,authentication_failed,26,8,41,1,18,0,0
PAY07567,CUST0540,47575,card,authentication_failed,15,0,64,0,14,0,0
PAY07568,CUST1129,9954,card,bank_decline,10,3,2,1,14,0,1
PAY07569,CUST0621,24953,wallet,bank_decline,29,7,28,1,19,1,1
PAY07570,CUST2139,45740,wallet,network_timeout,2,5,4,0,16,1,1
PAY07571,CUST2276,21242,netbanking,technical_error,2,4,88,1,11,0,1
PAY07572,CUST1789,32628,upi,network_timeout,4,7,8,1,4,1,0
PAY07573,CUST0380,31761,card,technical_error,13,7,7,1,16,0,1
PAY07574,CUST2862,46850,wallet,insufficient_balance,28,0,8,1,8,1,1
PAY07575,CUST1064,30417,card,insufficient_balance,7,2,85,1,17,0,1
PAY07576,CUST2872,38440,wallet,insufficient_balance,8,8,11,0,0,0,0
PAY07577,CUST1244,44681,upi,bank_decline,28,2,47,1,18,0,1
PAY07578,CUST2737,21930,upi,authentication_failed,20,3,0,1,17,0,0
PAY07579,CUST2208,32844,wallet,insufficient_balance,29,4,0,1,13,1,0
PAY07580,CUST0379,1916,card,network_timeout,13,1,73,1,23,0,1
PAY07581,CUST1540,6100,upi,authentication_failed,4,8,55,1,6,1,1
PAY07582,CUST1577,7492,netbanking,expired_card,0,1,70,0,17,1,1
PAY07583,CUST2291,23895,card,insufficient_balance,26,7,38,0,12,0,1
PAY07584,CUST0725,22340,card,expired_card,5,6,12,0,4,1,0
PAY07585,CUST0260,21587,upi,network_timeout,4,1,83,0,6,1,1
PAY07586,CUST0848,1226,card,authentication_failed,12,0,30,0,16,1,1
PAY07587,CUST2467,45586,netbanking,bank_decline,7,7,59,1,13,1,0
PAY07588,CUST2636,6841,card,technical_error,18,4,47,0,1,1,1
PAY07589,CUST0518,22218,netbanking,authentication_failed,0,3,63,1,8,1,1
PAY07590,CUST2844,5317,upi,insufficient_balance,30,0,75,1,23,1,1
PAY07591,CUST1479,10309,upi,expired_card,10,4,79,1,4,0,1
PAY07592,CUST2087,22455,card,expired_card,2,3,50,0,4,1,1
PAY07593,CUST1292,34697,wallet,network_timeout,7,3,24,0,0,1,0
PAY07594,CUST1752,6623,upi,network_timeout,2,1,85,0,15,0,0
PAY07595,CUST0847,45746,wallet,bank_decline,22,0,65,0,23,0,1
PAY07596,CUST0866,48680,netbanking,authentication_failed,20,2,19,0,3,0,0
PAY07597,CUST0426,33953,card,technical_error,17,3,84,0,16,1,1
PAY07598,CUST2396,37454,upi,insufficient_balance,6,0,76,0,6,0,1
PAY07599,CUST2582,42359,wallet,network_timeout,5,0,65,0,17,1,0
PAY07600,CUST2692,43608,card,technical_error,3,4,30,0,10,1,1
PAY07601,CUST0735,35642,upi,expired_card,16,8,1,1,17,1,1
PAY07602,CUST1991,43287,wallet,technical_error,1,7,52,1,18,0,1
PAY07603,CUST0731,18415,netbanking,bank_decline,8,4,20,0,20,1,0
PAY07604,CUST2355,34810,wallet,expired_card,16,4,3,0,21,1,0
PAY07605,CUST0120,9618,card,bank_decline,29,5,32,0,4,1,0
PAY07606,CUST2271,38297,card,network_timeout,9,7,49,0,12,0,0
PAY07607,CUST2652,44214,card,expired_card,28,6,45,1,13,0,0
PAY07608,CUST1119,3643,upi,expired_card,17,4,43,1,10,0,0
PAY07609,CUST1726,29897,upi,authentication_failed,24,2,53,0,6,1,1
PAY07610,CUST1412,44820,wallet,network_timeout,16,1,9,1,11,1,1
PAY07611,CUST1672,5793,netbanking,expired_card,21,6,49,1,16,1,0
PAY07612,CUST2398,3943,netbanking,bank_decline,3,0,61,0,12,0,0
PAY07613,CUST0393,16931,card,insufficient_balance,5,3,81,1,18,1,0
PAY07614,CUST0048,24807,netbanking,technical_error,10,5,22,0,18,1,1
PAY07615,CUST0094,39130,netbanking,expired_card,6,6,2,1,17,1,0
PAY07616,CUST2187,43206,wallet,authentication_failed,24,1,68,0,15,1,1
PAY07617,CUST1324,28911,netbanking,bank_decline,12,8,16,1,20,0,0
PAY07618,CUST1777,39317,card,authentication_failed,1,8,74,1,7,0,1
PAY07619,CUST0905,27885,netbanking,technical_error,22,0,59,1,8,1,0
PAY07620,CUST1793,16535,upi,insufficient_balance,9,0,72,1,1,1,1
PAY07621,CUST1385,22201,card,network_timeout,22,3,26,0,9,0,0
PAY07622,CUST0366,30897,upi,authentication_failed,15,4,79,1,22,0,1
PAY07623,CUST0396,32932,netbanking,insufficient_balance,23,4,2,0,12,0,1
PAY07624,CUST2780,3284,card,expired_card,23,8,40,0,12,0,1
PAY07625,CUST0694,13733,card,network_timeout,14,8,90,1,15,1,1
PAY07626,CUST2107,45161,netbanking,bank_decline,4,0,47,1,4,0,0
PAY07627,CUST2855,5847,card,technical_error,13,6,65,0,15,0,0
PAY07628,CUST1636,14967,netbanking,network_timeout,2,8,69,0,9,1,0
PAY07629,CUST2936,28924,netbanking,network_timeout,17,1,64,0,14,0,1
PAY07630,CUST2650,23419,card,insufficient_balance,24,1,75,1,16,0,1
PAY07631,CUST2206,36823,upi,bank_decline,13,3,34,0,19,1,0
PAY07632,CUST1771,15370,netbanking,bank_decline,23,1,68,1,20,0,1
PAY07633,CUST1300,18455,wallet,insufficient_balance,26,7,36,1,14,0,1
PAY07634,CUST1275,45474,wallet,insufficient_balance,14,4,86,1,19,0,0
PAY07635,CUST0508,45191,card,bank_decline,2,2,31,0,13,1,1
PAY07636,CUST2101,6858,upi,authentication_failed,3,5,45,1,5,0,1
PAY07637,CUST1798,16168,wallet,bank_decline,21,0,34,0,8,1,1
PAY07638,CUST2214,35054,wallet,network_timeout,6,6,34,0,4,0,0
PAY07639,CUST1507,37028,card,bank_decline,7,2,64,1,14,1,1
PAY07640,CUST1390,17141,netbanking,network_timeout,26,0,36,0,2,0,1
PAY07641,CUST2807,39218,wallet,technical_error,22,8,66,1,14,1,1
PAY07642,CUST2909,399,card,authentication_failed,18,6,53,1,21,1,1
PAY07643,CUST2345,13510,upi,bank_decline,29,8,86,0,12,0,0
PAY07644,CUST2884,32468,card,authentication_failed,27,7,87,0,0,1,0
PAY07645,CUST2699,47870,upi,authentication_failed,7,8,9,0,3,0,0
PAY07646,CUST1655,8639,netbanking,network_timeout,16,3,10,1,21,0,1
PAY07647,CUST2931,46424,wallet,expired_card,24,6,61,1,8,1,0
PAY07648,CUST1685,45391,upi,authentication_failed,23,2,18,1,0,1,1
PAY07649,CUST1250,42611,wallet,bank_decline,23,8,66,1,16,0,0
PAY07650,CUST1534,37987,netbanking,expired_card,15,4,23,0,0,0,0
PAY07651,CUST2184,37473,upi,insufficient_balance,9,3,84,1,3,1,1
PAY07652,CUST0720,46488,netbanking,insufficient_balance,21,8,84,0,3,0,1
PAY07653,CUST2952,30329,upi,authentication_failed,8,2,68,1,1,1,1
PAY07654,CUST2486,27577,netbanking,bank_decline,7,8,87,1,7,1,1
PAY07655,CUST1290,7250,upi,insufficient_balance,0,7,17,0,10,0,1
PAY07656,CUST1352,25280,card,insufficient_balance,29,2,19,1,15,0,1
PAY07657,CUST0946,11159,card,insufficient_balance,25,3,59,0,1,1,0
PAY07658,CUST2202,20336,card,technical_error,21,6,35,0,18,0,0
PAY07659,CUST2296,23828,netbanking,expired_card,1,7,80,0,5,0,0
PAY07660,CUST0156,45242,upi,authentication_failed,4,4,34,0,7,0,1
PAY07661,CUST2573,25232,card,network_timeout,16,5,40,1,1,1,1
PAY07662,CUST0497,38029,upi,bank_decline,8,0,48,1,3,1,0
PAY07663,CUST0447,8218,upi,insufficient_balance,5,4,14,0,21,0,0
PAY07664,CUST2364,24525,card,network_timeout,0,2,31,0,6,0,1
PAY07665,CUST2955,49484,card,insufficient_balance,18,2,69,1,16,0,1
PAY07666,CUST1160,12330,wallet,insufficient_balance,10,0,22,0,3,1,1
PAY07667,CUST2530,5658,wallet,network_timeout,1,1,76,1,7,0,1
PAY07668,CUST0377,104,netbanking,technical_error,15,8,82,1,21,0,0
PAY07669,CUST2712,35503,card,expired_card,29,3,81,1,3,1,0
PAY07670,CUST2817,46392,card,technical_error,27,7,77,0,15,1,1
PAY07671,CUST0990,1512,card,technical_error,26,1,13,1,8,0,1
PAY07672,CUST2997,7569,wallet,authentication_failed,14,0,10,1,3,0,1
PAY07673,CUST1236,44288,upi,network_timeout,13,4,85,1,12,0,0
PAY07674,CUST2653,41098,card,authentication_failed,0,8,24,0,22,1,0
PAY07675,CUST0781,28503,netbanking,insufficient_balance,20,3,78,1,4,1,1
PAY07676,CUST2614,47914,upi,network_timeout,23,5,48,1,13,1,1
PAY07677,CUST2535,47074,card,bank_decline,14,1,18,1,19,1,0
PAY07678,CUST1111,46309,card,network_timeout,7,0,44,1,4,1,0
PAY07679,CUST0828,16357,upi,expired_card,24,7,5,1,21,0,0
PAY07680,CUST0067,26054,wallet,technical_error,16,7,70,1,3,0,1
PAY07681,CUST0249,46738,upi,authentication_failed,4,8,89,1,9,0,1
PAY07682,CUST1099,1016,upi,bank_decline,24,1,54,1,16,1,1
PAY07683,CUST1310,45058,card,network_timeout,10,6,83,0,5,1,0
PAY07684,CUST2215,17263,card,technical_error,24,0,52,0,9,1,1
PAY07685,CUST2642,49149,upi,authentication_failed,14,8,8,1,15,0,1
PAY07686,CUST1399,43598,wallet,expired_card,19,7,86,0,15,0,1
PAY07687,CUST2383,8216,upi,bank_decline,18,8,12,1,7,0,1
PAY07688,CUST1109,23649,upi,insufficient_balance,17,4,26,0,19,0,1
PAY07689,CUST1711,39510,wallet,technical_error,16,3,26,0,1,0,1
PAY07690,CUST0205,33089,netbanking,authentication_failed,4,0,82,1,12,1,0
PAY07691,CUST1385,40362,card,insufficient_balance,8,4,6,1,17,1,1
PAY07692,CUST1791,23460,netbanking,network_timeout,18,7,32,0,19,1,0
PAY07693,CUST0143,16555,netbanking,authentication_failed,21,4,90,0,21,0,1
PAY07694,CUST2429,24481,netbanking,expired_card,11,4,77,0,5,0,0
PAY07695,CUST0297,6515,wallet,authentication_failed,18,4,74,1,8,0,0
PAY07696,CUST0753,33763,upi,insufficient_balance,19,5,85,1,9,0,1
PAY07697,CUST1796,39399,wallet,authentication_failed,7,0,35,1,20,1,1
PAY07698,CUST0096,37296,netbanking,bank_decline,17,6,90,1,2,1,1
PAY07699,CUST0808,35904,upi,technical_error,21,1,1,1,23,0,1
PAY07700,CUST1425,6803,upi,network_timeout,3,8,75,1,12,0,1
PAY07701,CUST1003,7000,card,bank_decline,28,6,47,1,12,0,1
PAY07702,CUST2577,28017,upi,network_timeout,1,4,86,0,6,1,0
PAY07703,CUST2380,2756,card,expired_card,12,4,1,1,21,1,0
PAY07704,CUST1350,47169,wallet,technical_error,9,1,33,1,23,1,1
PAY07705,CUST0863,22395,upi,authentication_failed,16,3,86,1,4,1,1
PAY07706,CUST1944,30064,netbanking,authentication_failed,3,6,15,1,11,1,0
PAY07707,CUST2816,25874,netbanking,bank_decline,12,4,1,1,6,0,0
PAY07708,CUST1569,23533,netbanking,technical_error,12,1,57,0,2,0,1
PAY07709,CUST1731,37478,wallet,bank_decline,18,6,76,0,19,0,0
PAY07710,CUST1150,38415,wallet,insufficient_balance,7,4,36,0,13,0,0
PAY07711,CUST2062,20780,card,expired_card,13,2,67,0,15,1,1
PAY07712,CUST1819,29416,netbanking,network_timeout,15,3,28,0,13,0,1
PAY07713,CUST0475,3587,wallet,technical_error,30,6,61,1,21,0,1
PAY07714,CUST1507,14171,netbanking,authentication_failed,10,0,26,1,17,0,1
PAY07715,CUST1754,44170,netbanking,expired_card,19,8,80,0,20,1,0
PAY07716,CUST0447,33605,netbanking,bank_decline,9,8,63,1,0,1,1
PAY07717,CUST1851,25740,netbanking,bank_decline,25,0,26,1,6,0,1
PAY07718,CUST1160,8637,wallet,bank_decline,5,2,63,0,19,0,0
PAY07719,CUST0358,30035,upi,bank_decline,12,5,55,1,14,0,1
PAY07720,CUST2488,3761,wallet,authentication_failed,24,0,62,0,15,1,0
PAY07721,CUST0669,43764,upi,bank_decline,11,7,52,0,8,1,0
PAY07722,CUST2861,28443,wallet,expired_card,22,7,80,0,13,1,1
PAY07723,CUST0115,10351,upi,bank_decline,3,2,25,1,18,1,1
PAY07724,CUST1390,47744,wallet,insufficient_balance,8,4,76,0,14,1,0
PAY07725,CUST1110,35359,upi,bank_decline,3,4,67,0,0,1,1
PAY07726,CUST2644,31447,card,technical_error,7,3,66,0,15,0,1
PAY07727,CUST0906,41518,upi,authentication_failed,3,5,50,1,15,0,1
PAY07728,CUST1394,12766,upi,authentication_failed,26,0,68,1,2,0,1
PAY07729,CUST2225,44457,wallet,network_timeout,12,6,88,0,9,1,0
PAY07730,CUST1707,48677,card,network_timeout,1,3,1,1,11,1,1
PAY07731,CUST0873,36492,card,expired_card,1,4,34,0,12,0,0
PAY07732,CUST1623,26692,card,insufficient_balance,25,0,50,0,10,1,1
PAY07733,CUST2156,23001,upi,technical_error,29,6,11,0,9,0,1
PAY07734,CUST2110,36925,card,expired_card,27,7,33,1,11,1,1
PAY07735,CUST2953,3605,upi,expired_card,24,3,64,1,2,0,1
PAY07736,CUST2206,39419,upi,bank_decline,18,3,43,1,8,1,0
PAY07737,CUST1379,35582,card,expired_card,27,7,25,0,3,1,1
PAY07738,CUST0542,26039,card,expired_card,22,5,86,1,20,0,1
PAY07739,CUST1209,24201,wallet,bank_decline,7,6,27,0,11,0,0
PAY07740,CUST0567,33973,card,bank_decline,6,7,79,1,7,0,0
PAY07741,CUST1887,15982,upi,insufficient_balance,27,8,45,1,17,0,1
PAY07742,CUST1616,37528,netbanking,bank_decline,1,0,14,1,21,0,1
PAY07743,CUST2890,15987,netbanking,insufficient_balance,3,6,19,0,6,1,1
PAY07744,CUST1660,12170,card,insufficient_balance,8,3,30,1,14,0,1
PAY07745,CUST0709,1186,netbanking,bank_decline,9,2,8,0,20,1,1
PAY07746,CUST0011,24996,upi,technical_error,19,7,17,1,1,0,1
PAY07747,CUST1034,24351,wallet,expired_card,25,5,29,0,21,0,1
PAY07748,CUST1927,26202,card,bank_decline,0,0,86,1,1,1,0
PAY07749,CUST1905,20155,netbanking,insufficient_balance,20,5,75,0,8,1,1
PAY07750,CUST2684,32396,card,bank_decline,22,1,46,1,6,0,1
